account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC00503,R47,Logistics,0.15–0.49,0.2081,282,1872732.85,473603.05,0.25289407936641894,0,0.860585814616922,1872732.85,1611647.32527712,407576.0665893088,0.25289407936641894,1204071.2586878114
ACC00504,R20,Manufacturing,1.00–1.49,1.1062,290,2526017.87,2372473.49,0.9392148480723139,21,0.695205918565516,3056481.6227,2124884.1140877726,1649357.6118877856,0.7762106182415818,475526.50219998695
ACC00505,R45,Hospitality,0.50–0.99,0.6326,200,1380005.88,446939.11,0.3238675403325093,5,0.8777608031941848,1449006.1739999999,1271880.8231235726,392305.6321724941,0.30844527650715176,879575.1909510785
ACC00506,R19,Financial services,1.50–2.49,1.5829,511,4300612.63,6016482.47,1.3989826537806545,25,0.7836373963465422,5375765.7875,4212651.105085319,4714740.657955413,1.1191861230245237,-502089.55287009384
ACC00507,R09,Professional services,0.50–0.99,0.6549,150,804652.62,527285.32,0.6552955982421333,7,0.8339639253410053,860978.3034000001,718024.845536903,439736.93524188804,0.6124257927496572,278287.91029501497
ACC00508,R07,Technology,1.50–2.49,1.8169,337,2691372.79,4242237.98,1.5762357395312747,25,0.7956307008581798,3364215.9875,2676673.5239729183,3375254.777234589,1.2609885916250199,-698581.2532616709
ACC00509,R38,Professional services,0.50–0.99,0.9411,153,867051.28,483060.54,0.5571303002978093,8,0.8594411807636178,936415.3824000001,804793.9419350708,415162.1208779108,0.5158613891646382,389631.82105716
ACC00510,R33,Financial services,0.15–0.49,0.2405,640,3772825.67,1039063.36,0.2754072016266789,0,0.8324444834973237,3772825.67,3140667.916188594,864962.5620361937,0.2754072016266789,2275705.3541524
ACC00511,R07,Hospitality,1.50–2.49,1.6735,204,1395706.12,3068847.85,2.1987779562075715,25,0.7928386356943001,1744632.6500000001,1383212.1700137316,2433101.142547386,1.7590223649660575,-1049888.9725336547
ACC00512,R22,Healthcare,0.15–0.49,0.2014,479,3234814.12,769483.1799999999,0.23787554754459891,0,0.8168391506187309,3234814.12,2642322.8181902776,628543.9871666,0.23787554754459891,2013778.8310236777
ACC00513,R41,Technology,1.00–1.49,1.1365,252,1823552.71,1708260.39,0.9367759871333798,22,0.7290978957912698,2224734.3062,1622049.1013450706,1245489.0558125738,0.7678491697814589,376560.0455324969
ACC00514,R15,Hospitality,0.50–0.99,0.6221,323,2250832.1,1025539.34,0.4556267613208466,7,0.839821264673268,2408390.347,2022617.4270444307,861269.7454909886,0.42581940310359495,1161347.681553442
ACC00515,R07,Logistics,0.50–0.99,0.5432,451,2986154.75,1257131.33,0.42098666520882755,4,0.8408774934769655,3105600.94,2611429.934166908,1057093.441741764,0.4047948703931034,1554336.4924251437
ACC00516,R07,Technology,0.50–0.99,0.8159,209,1340849.24,767370.32,0.5723017152920189,10,0.8456577563007524,1474934.164,1247289.515819566,648932.6630629903,0.520274286629108,598356.8527565758
ACC00517,R08,Retail,2.50–5.00,3.5732,286,2127671.16,10825118.42,5.0877779534314875,25,0.9681901456852853,2659588.95,2574987.812963475,10480772.980120266,4.07022236274519,-7905785.167156791
ACC00518,R15,Manufacturing,1.00–1.49,1.4855,158,1224435.73,1027562.47,0.8392130716407631,19,0.809559027669775,1457078.5187,1179591.068837288,831872.4740831524,0.7052210686056832,347718.5947541357
ACC00519,R05,Hospitality,0.50–0.99,0.637,146,940690.04,395901.45,0.420862806201286,6,0.8713541706999708,997131.4424,868854.6410713177,344970.379643666,0.3970403832087604,523884.26142765174
ACC00520,R15,Financial services,0.50–0.99,0.7965,408,2260340.04,1586378.83,0.7018319376406746,11,0.7920240597965802,2508977.4444000004,1987170.5014517368,1256450.201311949,0.6322810249015086,730720.3001397878
ACC00521,R18,Manufacturing,0.15–0.49,0.2213,105,544370.36,85331.68000000001,0.15675298706564408,0,0.8565898540327008,544370.36,466302.1272121288,73094.25131556514,0.15675298706564408,393207.87589656364
ACC00522,R20,Professional services,0.50–0.99,0.5575,97,554628.45,485141.15,0.8747137836149589,7,0.8202997624808154,593452.4415,486808.89680610993,397961.17011466966,0.8174895173971579,88847.72669144027
ACC00523,R31,Technology,1.00–1.49,1.3128,900,6841636.47,6164023.12,0.9009574166982889,25,0.704841307269831,8552045.5875,6027834.9917246895,4344658.113942262,0.720765933358631,1683176.8777824277
ACC00524,R33,Hospitality,1.50–2.49,1.5786,85,695790.47,1308739.03,1.880938423890744,25,0.7246326348086748,869738.0874999999,630240.6019385827,948355.0115858493,1.5047507391125954,-318114.4096472666
ACC00525,R45,Technology,2.50–5.00,2.9846,181,1477643.48,5608741.85,3.7957341712765515,25,0.9553399968314595,1847054.35,1764564.8968765337,5358255.421207475,3.036587337021241,-3593690.524330941
ACC00526,R20,Logistics,0.50–0.99,0.5171,220,1393070.18,675007.27,0.4845464928407268,3,0.8420380922173382,1434862.2854,1208208.7013928257,568381.8338636337,0.4704334881948804,639826.867529192
ACC00527,R36,Professional services,0.50–0.99,0.7599,503,4611156.26,1739245.86,0.3771821560434389,8,0.8517441459647014,4980048.7608,4241727.378630166,1481392.4796483426,0.3492427370772582,2760334.8989818236
ACC00528,R08,Retail,0.15–0.49,0.2331,472,2858298.51,535807.84,0.18745692170549394,0,0.8430385103863264,2858298.51,2409655.718109856,451706.6432869151,0.18745692170549394,1957949.0748229409
ACC00529,R40,Retail,0.15–0.49,0.3884,121,454501.94,93191.07,0.2050399828876418,0,0.8414216015713052,454501.94,382427.7502720653,78412.97937154362,0.2050399828876418,304014.77090052166
ACC00530,R21,Hospitality,0.50–0.99,0.6655,62,537509.4,339783.86,0.6321449634183142,5,0.8710455555090241,564384.87,491604.9326100383,295967.22108670045,0.6020428223031563,195637.71152333787
ACC00531,R05,Financial services,0.50–0.99,0.6745,216,1502551.35,598320.83,0.39820324942638397,5,0.8580481277268123,1577678.9175000002,1353724.4413149392,513388.0679614523,0.3792411899298894,840336.3733534869
ACC00532,R01,Logistics,1.50–2.49,1.7661,81,591548.68,1773548.55,2.998144717354453,25,0.8123021367957283,739435.8500000001,600645.3209783657,1440657.2768759655,2.3985157738835623,-840011.9558975998
ACC00533,R43,Professional services,0.50–0.99,0.5709,118,909872.5,330444.46,0.3631766648623846,1,0.873765986027731,918971.225,802965.7985432368,288731.12941930117,0.3595808562993907,514234.66912393563
ACC00534,R13,Retail,0.50–0.99,0.8749,250,1723575.48,1034989.65,0.6004898897726255,11,0.835457528415536,1913168.7828000002,1598371.2627198475,864689.8949246607,0.5409818826780409,733681.3677951868
ACC00535,R20,Retail,0.15–0.49,0.3892,110,706166.94,164911.35,0.2335302612722142,0,0.8642843429907507,706166.94,610329.0297796888,142530.29778646774,0.2335302612722142,467798.7319932211
ACC00536,R07,Professional services,0.15–0.49,0.2,131,744649.19,91155.79,0.1224144083202454,0,0.8651776316061002,744649.19,644253.8225816009,78865.95049938302,0.1224144083202454,565387.8720822178
ACC00537,R48,Logistics,1.00–1.49,1.0981,260,1727754.14,1285609.45,0.744092819826784,16,0.8052618820203442,2004194.8023999997,1613901.6785160156,1035252.2852501395,0.6414593274368827,578649.3932658761
ACC00538,R03,Healthcare,0.50–0.99,0.6211,279,1706955.46,1217939.23,0.7135155301591759,10,0.7956186598360252,1877651.006,1493894.1770334844,969015.1779343204,0.6486504819628872,524878.999099164
ACC00539,R47,Technology,0.50–0.99,0.7474,292,1883665.27,1310759.29,0.6958557398045567,13,0.8040782369593225,2128541.7550999997,1711514.1017351097,1053953.0189812533,0.6158015396500502,657561.0827538564
ACC00540,R43,Retail,0.50–0.99,0.8659,464,3043160.21,1621286.23,0.5327640078469612,9,0.8172493658894681,3317044.6289000004,2710852.619595591,1324995.1433928262,0.4887743191256524,1385857.4762027648
ACC00541,R47,Healthcare,0.50–0.99,0.8573,202,1268624.49,668820.87,0.5272016071516955,10,0.8582003919022041,1395486.939,1197607.437944207,573982.3327463731,0.4792741883197231,623625.105197834
ACC00542,R09,Technology,0.15–0.49,0.3478,488,2929872.83,748650.59,0.25552323716384645,2,0.8663642375635967,2988470.2866,2589103.7813316723,648604.0976068868,0.2505129776116142,1940499.6837247857
ACC00543,R37,Hospitality,0.15–0.49,0.4815,138,972261.05,160431.87,0.16500904772437403,0,0.8955462207590106,972261.05,870704.7089186874,143674.15486780088,0.16500904772437403,727030.5540508865
ACC00544,R05,Hospitality,1.00–1.49,1.3817,316,2667559.66,1857566.31,0.6963541763860681,19,0.8078072752556171,3174395.9954,2564300.1796264164,1500555.579487731,0.5851715767950153,1063744.6001386854
ACC00545,R25,Logistics,1.50–2.49,1.753,188,1329521.32,2040256.37,1.5345796560825364,25,0.7359843663584796,1661901.6500000001,1223133.6328253618,1501596.7916833018,1.2276637248660291,-278463.15885794
ACC00546,R40,Logistics,0.15–0.49,0.4684,880,6317539.15,1531829.56,0.2424725076693826,0,0.8422529882148737,6317539.15,5320966.227251953,1290188.0243458753,0.2424725076693826,4030778.202906078
ACC00547,R10,Financial services,0.15–0.49,0.4342,173,1044571.22,379584.56,0.36338791719725916,1,0.8720509697478309,1055016.9322,920028.5388253916,331017.0836493037,0.3597900170269893,589011.4551760878
ACC00548,R15,Healthcare,1.50–2.49,1.8169,255,1792757.31,3602194.06,2.009303791375978,25,0.7800207739574966,2240946.6375,1747984.9305801997,2809786.198626297,1.6074430331007825,-1061801.2680460974
ACC00549,R32,Healthcare,0.50–0.99,0.845,1191,5265033.58,4224082.08,0.8022896750451495,15,0.7289027954260875,6054788.617,4413352.348645354,3078945.236221242,0.6976431956914344,1334407.1124241115
ACC00550,R01,Technology,1.00–1.49,1.0964,286,2003853.97,2038772.28,1.0174255761760924,24,0.6744973064539229,2484778.9228,1675976.69056208,1375146.4113329232,0.8205044969162035,300830.2792291567
ACC00551,R48,Healthcare,0.50–0.99,0.8714,127,840931.7,457681.76,0.544255567961108,9,0.8663700673240683,916615.5530000001,794128.2783628982,396521.7772241981,0.4993170348267045,397606.50113870006
ACC00552,R42,Logistics,0.15–0.49,0.1997,147,1036729.12,201196.43,0.1940684660232173,0,0.8374548063432316,1036729.12,868213.7844199889,168492.91732259953,0.1940684660232173,699720.8670973893
ACC00553,R37,Hospitality,1.00–1.49,1.2384,164,1387488.62,1076723.04,0.7760229701920005,17,0.8187645963716869,1623361.6854,1329151.0751117924,881582.7052496957,0.6632674958905987,447568.36986209673
ACC00554,R30,Healthcare,0.15–0.49,0.1565,270,1705568.93,551658.4400000001,0.3234454089170117,0,0.8376101387320835,1705568.93,1428601.828074431,462074.7024611248,0.3234454089170117,966527.1256133062
ACC00555,R41,Healthcare,1.00–1.49,1.0958,200,1622631.8,1747659.39,1.077052347920212,25,0.6452673247899688,2028289.75,1308789.1008814147,1127707.4992293688,0.8616418783361697,181081.60165204597
ACC00556,R42,Healthcare,0.50–0.99,0.7432,242,1543710.0,868278.4199999999,0.5624621334317974,9,0.8278915601303706,1682643.9000000001,1393046.6835148514,718840.375761333,0.5160203059007314,674206.3077535183
ACC00557,R42,Financial services,0.15–0.49,0.4487,373,2332480.39,543530.87,0.23302698377669961,0,0.8693234824605924,2332480.39,2027679.975405841,472504.14873323555,0.23302698377669961,1555175.8266726052
ACC00558,R23,Logistics,0.50–0.99,0.6028,105,682376.85,351929.99,0.5157413971473388,1,0.8630059713379239,689200.6185,594784.2492152904,303717.68286289583,0.5106350466805334,291066.5663523946
ACC00559,R27,Financial services,2.50–5.00,4.9359,62,458485.29,1091757.37,2.381226603802273,25,0.9929039282655312,573106.6124999999,569039.8068662016,1084010.1813858452,1.9049812830418185,-514970.3745196436
ACC00560,R33,Technology,0.15–0.49,0.3223,325,1975829.34,509920.0,0.25807896951261994,0,0.8549347326373209,1975829.34,1689205.1285298744,435948.3188664227,0.25807896951261994,1253256.8096634517
ACC00561,R14,Hospitality,0.15–0.49,0.2672,255,1747452.58,349482.9,0.19999564165569517,0,0.867386041882804,1747452.58,1515715.976744094,303136.58933672385,0.19999564165569517,1212579.3874073701
ACC00562,R47,Manufacturing,0.50–0.99,0.8977,89,826388.58,370273.66,0.44806241151105936,8,0.8815598855110522,892499.6664,786791.9037302363,326418.40531735827,0.41487260325098085,460373.4984128781
ACC00563,R22,Manufacturing,0.50–0.99,0.6553,165,1138072.24,430985.08,0.3786974717879069,5,0.8689213168913797,1194975.852,1038339.9909732385,374492.1232741367,0.36066425884562564,663847.8676991018
ACC00564,R46,Healthcare,0.50–0.99,0.939,460,2555080.71,1690491.29,0.661619526688063,13,0.8020525977352384,2887241.2022999995,2315719.306592928,1355862.9305932943,0.5855040059186399,959856.3759996335
ACC00565,R31,Technology,0.15–0.49,0.4292,138,995072.23,251149.77,0.25239350715274206,2,0.8793472878046864,1014973.6746,892514.3479526663,220847.86908227077,0.24744461485562946,671666.4788703956
ACC00566,R01,Healthcare,0.50–0.99,0.9782,392,2290458.7,1497182.72,0.6536606488473247,14,0.8145862979605578,2611122.9180000005,2126984.9512935895,1219584.5292553185,0.5733865340766006,907400.4220382711
ACC00567,R23,Manufacturing,1.50–2.49,2.4257,276,1570126.17,4264739.04,2.7161760127850108,25,0.863828806460209,1962657.7125,1695400.269278799,3684004.4347874573,2.172940810228009,-1988604.1655086584
ACC00568,R16,Professional services,0.15–0.49,0.3725,104,739217.65,191373.46,0.2588864862736976,0,0.87057009337113,739217.65,643540.7785820874,166604.0109409562,0.2588864862736976,476936.7676411312
ACC00569,R05,Technology,0.50–0.99,0.9626,834,4839961.84,2855684.43,0.5900220961246258,14,0.8227645245257293,5517556.4976,4539649.748291713,2349555.8422444784,0.5175632422145839,2190093.906047235
ACC00570,R38,Financial services,0.15–0.49,0.4849,240,1491887.57,294962.97,0.19771125916680166,0,0.8658314084952676,1491887.57,1291723.1160496823,255388.20376904734,0.19771125916680166,1036334.912280635
ACC00571,R45,Financial services,0.15–0.49,0.452,62,436675.2,221811.74,0.5079558903276393,1,0.8861087884836631,441041.952,390811.1497571899,196549.3322028533,0.5029266240867717,194261.81755433662
ACC00572,R47,Retail,0.50–0.99,0.9632,411,2393745.44,1405218.85,0.5870377135841145,12,0.8298997697728534,2680994.8928,2224957.0442969156,1166190.8000954739,0.5241408157001022,1058766.2442014418
ACC00573,R32,Professional services,0.50–0.99,0.5233,134,1107396.73,272385.82,0.24596950001829967,2,0.8806124712209762,1129544.6646,994691.1184478747,239866.350075752,0.24114656864539183,754824.7683721227
ACC00574,R41,Technology,1.00–1.49,1.2476,220,1544688.78,1175666.77,0.761102679855032,18,0.8060789438129101,1822732.7604,1469266.4983564222,947680.2282375356,0.6450022710635864,521586.2701188866
ACC00575,R13,Technology,1.00–1.49,1.2459,544,3374704.29,3819438.88,1.13178475853954,25,0.7563522256850993,4218380.3625,3190581.375963191,2888841.097756203,0.905427806831632,301740.27820698824
ACC00576,R15,Financial services,1.50–2.49,1.783,245,2007095.85,3049720.19,1.5194691324781524,25,0.7664698238452649,2508869.8125,1922973.0032375776,2337518.4968066476,1.2155753059825218,-414545.49356907
ACC00577,R18,Healthcare,0.15–0.49,0.411,111,665160.52,162428.99,0.24419517562467477,0,0.8865788180831711,665160.52,589717.2276571875,144006.1019766432,0.24419517562467477,445711.1256805443
ACC00578,R27,Retail,0.50–0.99,0.6886,634,5241281.58,1899898.02,0.3624873021990931,3,0.8446378710362935,5398520.0274,4559794.462689929,1604725.8187988694,0.35192941961076996,2955068.6438910593
ACC00579,R17,Retail,1.50–2.49,2.4419,339,2254951.02,4975175.86,2.206334335368402,25,0.8983147462933134,2818688.775,2532069.6917939354,4469273.840440517,1.7650674682947216,-1937204.148646582
ACC00580,R37,Logistics,1.00–1.49,1.1783,412,2846950.66,2688572.01,0.9443690218361563,22,0.692963886343556,3473279.8052000003,2406857.4721699813,1863083.3087641057,0.7740729687181609,543774.1634058757
ACC00581,R34,Logistics,0.50–0.99,0.7859,541,2907533.57,1416970.62,0.48734454336841937,6,0.8292564380099284,3081985.5842,2555756.38755164,1175032.0091059199,0.4597590031777541,1380724.3784457203
ACC00582,R44,Retail,0.15–0.49,0.3128,373,1865853.04,590072.84,0.3162482935955127,0,0.844941115755126,1865853.04,1576535.9494526938,498576.8038063959,0.3162482935955127,1077959.1456462978
ACC00583,R11,Professional services,0.50–0.99,0.5464,409,2146982.37,1147306.88,0.5343811370002073,10,0.8347522890038338,2361680.6070000003,1971418.292589214,957717.0442698468,0.4858010336365521,1013701.2483193672
ACC00584,R15,Manufacturing,0.50–0.99,0.7839,161,1119874.68,413576.66,0.36930619772562406,5,0.8773322885667298,1175868.4139999999,1031627.3267079508,362844.1576155843,0.3517201883101182,668783.1690923665
ACC00585,R33,Professional services,1.50–2.49,2.0585,190,1462684.5,2088060.82,1.4275538026143026,25,0.81860500987497,1828355.625,1496701.074458082,1709297.048175638,1.1420430420914423,-212595.9737175561
ACC00586,R34,Financial services,0.50–0.99,0.8016,627,5188589.14,2552890.96,0.49202025658944354,10,0.8326045998474522,5707448.0540000005,4752047.50315079,2125548.756204978,0.4472911423540395,2626498.746945812
ACC00587,R07,Technology,1.50–2.49,1.9274,804,5993959.86,10307121.22,1.719584625313123,25,0.8304550189473526,7492449.825,6222142.561382464,8559600.54804776,1.3756677002504987,-2337457.9866652964
ACC00588,R23,Professional services,1.50–2.49,1.9412,246,2070006.26,3402784.29,1.643852173664441,25,0.7930605766774067,2587507.825,2052050.4478518025,2698614.07133622,1.3150817389315528,-646563.6234844176
ACC00589,R34,Manufacturing,0.50–0.99,0.6534,137,746675.46,574122.97,0.7689056367273674,8,0.8231050649910375,806409.4968,663759.7412729538,472563.52453469747,0.7119496636364514,191196.21673825633
ACC00590,R08,Retail,0.15–0.49,0.3481,199,1114577.42,310185.7,0.27829892696013886,0,0.855992207792602,1114577.42,954069.5865015822,265516.54216869373,0.27829892696013886,688553.0443328884
ACC00591,R47,Manufacturing,0.15–0.49,0.2428,231,1616005.01,257293.81,0.1592159729752323,0,0.856966559134967,1616005.01,1384862.2529645679,220492.19104242595,0.1592159729752323,1164370.0619221418
ACC00592,R26,Financial services,0.50–0.99,0.7795,128,574400.98,384631.36,0.6696216987652075,7,0.8608648823440023,614609.0486,529095.3463105982,331115.63047221355,0.6258146717431846,197979.71583838464
ACC00593,R35,Manufacturing,1.50–2.49,2.4195,123,1029380.34,1476584.28,1.4344399466576174,25,0.9130626940742269,1286725.425,1174860.9830843047,1348214.0207244526,1.147551957326094,-173353.03764014784
ACC00594,R18,Hospitality,0.50–0.99,0.7133,112,658702.03,426736.24,0.6478441246036543,9,0.8587124391403448,717985.2127,616542.8332643163,366443.7175199796,0.5943524078932607,250099.11574433674
ACC00595,R01,Manufacturing,1.50–2.49,1.5025,246,1651422.26,3443175.64,2.0849759164564006,25,0.7385454167099289,2064277.825,1524562.9264696906,2542941.587849276,1.6679807331651204,-1018378.6613795855
ACC00596,R27,Logistics,0.50–0.99,0.8107,127,989055.07,332275.43,0.33595240556221,3,0.87514448586749,1018726.7221,891533.0734516779,290789.01035374915,0.32616738404098056,600744.0630979288
ACC00597,R07,Financial services,2.50–5.00,4.615,62,617640.17,1433376.15,2.3207301267338227,25,0.9916509590962326,772050.2125,765604.3336960752,1421408.8338931652,1.8565841013870583,-655804.50019709
ACC00598,R15,Professional services,0.50–0.99,0.5424,265,1939228.21,947494.05,0.48859337189613183,6,0.8413823703941892,2055581.9026000001,1729530.3737489854,797204.7897233905,0.46093714329823754,932325.5840255949
ACC00599,R21,Technology,2.50–5.00,4.9104,224,1665180.56,5319889.63,3.1947824504989417,25,0.9933080126354318,2081475.7000000002,2067546.4909159443,5284288.995815142,2.555825960399153,-3216742.5048991977
ACC00600,R20,Financial services,0.15–0.49,0.3234,253,1290851.2,404632.6,0.31346184595095083,0,0.8389690844070207,1290851.2,1082984.249369704,339474.2419432322,0.31346184595095083,743510.0074264717
ACC00601,R17,Financial services,0.50–0.99,0.8,490,2546994.76,1228782.56,0.48244408637888214,10,0.8396050421586132,2801694.236,2352316.6071323236,1031692.0330925687,0.438585533071711,1320624.574039755
ACC00602,R42,Professional services,0.15–0.49,0.3755,304,1848442.34,569944.85,0.3083379111517214,2,0.8614122089057346,1885411.1868,1624116.2151169705,490957.4521929475,0.30229206975658957,1133158.762924023
ACC00603,R47,Logistics,0.50–0.99,0.8989,62,373881.91,213333.45,0.5705904572917155,5,0.8990301809527189,392576.00549999997,352937.6772623605,191793.21015676783,0.5434194831349671,161144.4671055927
ACC00604,R34,Hospitality,1.50–2.49,1.8295,495,3639554.73,5831052.62,1.6021335170305298,25,0.8162946761397267,4549443.4125,3713686.4370227004,4759857.209996605,1.2817068136244238,-1046170.7729739049
ACC00605,R18,Financial services,0.15–0.49,0.3924,599,3532013.47,955045.94,0.2703970265436162,3,0.8572033453048531,3637973.8741,3118483.3750101766,818668.574687818,0.2625213849938021,2299814.8003223585
ACC00606,R42,Retail,0.15–0.49,0.2758,194,984672.5,209940.75,0.21320870644808299,0,0.8531882781512431,984672.5,840111.0348178799,179118.9870062806,0.21320870644808299,660992.0478115993
ACC00607,R01,Logistics,0.15–0.49,0.2991,62,315539.53,290788.54,0.9215597804813868,2,0.8571416278000171,321850.32060000004,275871.30770704144,249246.96252119038,0.9034899808641047,26624.345185851067
ACC00608,R17,Professional services,2.50–5.00,4.7752,536,3850036.71,16169124.2,4.199732474758663,25,0.9946511343841516,4812545.8875,4786804.226277659,16082637.727528239,3.35978597980693,-11295833.50125058
ACC00609,R23,Hospitality,1.00–1.49,1.1753,241,1724354.92,1209010.8,0.7011380232556764,15,0.8115355456103379,1983008.1579999998,1609281.607452281,981155.2392267912,0.6096852376136317,628126.3682254899
ACC00610,R45,Healthcare,0.15–0.49,0.3612,182,950542.17,303796.95,0.3196038635508407,1,0.875031241725883,960047.5917000001,840071.6362811946,265831.82239103597,0.31643946886221846,574239.8138901587
ACC00611,R34,Manufacturing,1.00–1.49,1.3653,231,1528814.03,1525975.81,0.9981435152057049,24,0.7290192765051832,1895729.3972,1382023.273596351,1112465.780970611,0.8049544477465362,269557.4926257401
ACC00612,R35,Hospitality,0.50–0.99,0.5137,102,668802.32,236381.78,0.35344043064922387,3,0.8897279416028296,688866.3896,612903.6748581809,210315.47455181292,0.3431460491740037,402588.200306368
ACC00613,R37,Technology,0.15–0.49,0.373,180,892631.28,382805.13,0.42885023029889785,1,0.8663715241252138,901557.5928,781083.8257607948,331651.4639210506,0.4246041884147504,449432.3618397442
ACC00614,R46,Manufacturing,0.50–0.99,0.5916,317,2368707.05,1072755.55,0.45288654415918594,5,0.838575801168973,2487142.4025,2085657.4327977616,899586.8447997123,0.43132051824684375,1186070.5879980493
ACC00615,R41,Retail,0.15–0.49,0.2163,386,2221032.59,546856.95,0.24621743618809303,0,0.8489445008256598,2221032.59,1885533.4034350722,464251.2004407927,0.24621743618809303,1421282.2029942796
ACC00616,R41,Professional services,0.15–0.49,0.4232,462,3385126.79,804310.14,0.2376011859809836,3,0.8719582839678814,3486680.5937,3040240.027226766,701324.8894523665,0.23068076308833357,2338915.1377743995
ACC00617,R28,Financial services,0.50–0.99,0.5927,113,709929.07,522088.64,0.7354095811289993,5,0.8279874144605072,745425.5235,617202.9518756351,432282.82315280254,0.7003900772657136,184920.12872283254
ACC00618,R42,Hospitality,1.00–1.49,1.1748,231,995447.04,2763892.81,2.776534259421777,25,0.683780928619863,1244308.8,850834.6267538674,1889897.1922275624,2.2212274075374214,-1039062.565473695
ACC00619,R19,Technology,0.15–0.49,0.3782,145,848058.59,178839.62,0.21088120810143554,2,0.8959514252444448,865019.7618,775015.6884493202,160231.61242917491,0.20674628245238777,614784.0760201452
ACC00620,R17,Technology,0.15–0.49,0.3058,62,394924.45,188014.62,0.47607743708954964,0,0.8763792121356381,394924.45,346103.5783441002,164772.1045455814,0.47607743708954964,181331.47379851883
ACC00621,R46,Technology,1.50–2.49,2.1607,95,991539.88,1030276.61,1.03906724356866,25,0.8647331786649004,1239424.85,1071771.7902567675,890914.3678693979,0.831253794854928,180857.42238736968
ACC00622,R09,Healthcare,0.50–0.99,0.9449,479,3610550.3,1656833.58,0.4588867187364763,9,0.8452141473304084,3935499.827,3326340.130596775,1400379.1815880882,0.420996989666492,1925960.949008687
ACC00623,R08,Logistics,0.50–0.99,0.8359,462,3321964.39,1579360.66,0.47542973812551914,9,0.8397829352912085,3620941.1851000004,3040804.6169401053,1326320.1309382604,0.43617407167478817,1714484.486001845
ACC00624,R38,Logistics,1.00–1.49,1.3312,260,1542461.3,1362420.06,0.8832766566007199,19,0.771011165103934,1835528.947,1415213.312008467,1050441.0778215716,0.7422492912611092,364772.2341868954
ACC00625,R38,Logistics,0.50–0.99,0.9506,325,1944325.72,1289630.49,0.6632790363951983,12,0.8031005822731223,2177644.8064,1748867.8120038807,1035702.997436172,0.5922134253528555,713164.8145677088
ACC00626,R05,Retail,0.50–0.99,0.7957,814,5537628.11,3046480.39,0.5501417447117083,9,0.8153818092971128,6036014.639900001,4921656.538025524,2484044.692386374,0.5047171969832186,2437611.8456391497
ACC00627,R30,Hospitality,0.50–0.99,0.9205,91,887432.5,310978.72,0.35042520980468933,8,0.8918840531647155,958427.1000000001,854805.8466109042,277356.96124157513,0.3244677868561938,577448.885369329
ACC00628,R09,Retail,0.50–0.99,0.7736,117,743852.1,377172.24,0.5070527326601619,4,0.8699543572654613,773606.184,673002.0705783062,328122.6336275743,0.48755070448092486,344879.4369507319
ACC00629,R39,Healthcare,0.15–0.49,0.3627,763,5987094.63,1260378.24,0.2105158374622183,0,0.8504573547904051,5987094.63,5091768.661909639,1071897.9440257864,0.2105158374622183,4019870.7178838523
ACC00630,R15,Hospitality,0.50–0.99,0.7075,263,1860226.48,888726.36,0.4777516982770829,8,0.8447145771037535,2009044.5984,1697069.2583200363,750720.1113483582,0.44236268358989156,946349.1469716781
ACC00631,R38,Professional services,0.50–0.99,0.7007,159,1157847.78,624820.31,0.5396394247955462,6,0.8499358150650455,1227318.6468,1043142.0744124866,531057.1594490444,0.5090937969769304,512084.91496344225
ACC00632,R12,Financial services,0.50–0.99,0.9327,142,1072482.93,592361.36,0.5523270752663635,12,0.8575165829882166,1201180.8816,1030032.5251404056,507959.68932145287,0.49314917434496736,522072.83581895276
ACC00633,R29,Manufacturing,0.50–0.99,0.8802,78,515200.63,346588.26,0.6727248373124078,8,0.8686246839091338,556416.6804000001,483317.2631342196,301055.1177891167,0.622893367881859,182262.14534510294
ACC00634,R04,Professional services,1.00–1.49,1.364,336,2092602.86,1909512.02,0.9125056915959677,24,0.7510129363450024,2594827.5464000003,1948749.0549307624,1434068.2291262771,0.7358916867709416,514680.82580448524
ACC00635,R47,Hospitality,1.00–1.49,1.3721,111,635853.14,797780.61,1.2546617446915493,25,0.7497671292943597,794816.425,595927.2292882558,598149.6777664032,1.0037293957532394,-2222.4484781473875
ACC00636,R43,Technology,0.50–0.99,0.8576,250,1969708.08,873352.59,0.44339189084303293,7,0.8485411762508283,2107587.6456000004,1788374.899849138,741075.6340003073,0.4143849447131148,1047299.2658488307
ACC00637,R14,Healthcare,0.50–0.99,0.913,109,727900.48,293755.38,0.4035653060704123,4,0.884026453408741,757016.4992,669222.6109596769,259687.52675113702,0.3880435635292426,409535.0842085399
ACC00638,R44,Hospitality,0.15–0.49,0.4156,375,2069029.0,716818.24,0.3464515190458906,4,0.8561827687656153,2151790.16,1842325.6569914063,613727.4254248952,0.3331264606210486,1228598.231566511
ACC00639,R36,Manufacturing,0.50–0.99,0.9818,342,2122842.83,1096838.05,0.5166835879225218,13,0.8443211962192128,2398812.3978999997,2025368.153300406,926083.6144347488,0.45724211320577157,1099284.538865657
